ME	event	geneName	geneID	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	lengthDiff	mes3	mes5	conservation	neural_high_pred
chr14_+_93472575_93472593	putative_microexon_000003786	UNC79	ENSG00000133958	chr14	+	93467792	93472575	93472594	93474247	18	0.9699118390267852	8.394912539714692	0.972758065308294	0.044986516
chr12_-_119697361_119697364	putative_microexon_001561793	CIT	ENSG00000122966	chr12	-	119697365	119850173	119688065	119697361	3	3.1266227143671315	6.4892748367777076	0.014051724232642258	0.00014165617
chr18_-_31640957_31640962	putative_microexon_001504515	B4GALT6	ENSG00000118276	chr18	-	31640963	31645354	31631147	31640957	5	4.138038483841111	8.541726142813562	0.01679885059182971	0.002132086
chr18_+_58057184_58057188	putative_microexon_001696545	NEDD4L	ENSG00000049759	chr18	+	58044709	58057184	58057189	58390645	4	9.64574675896327	5.565347503530755	0.008425287351724103	0.00117819
chr16_-_84572020_84572032	putative_microexon_001696896	COTL1	ENSG00000103187	chr16	-	84572033	84590104	84566956	84572020	12	4.529230919604757	5.938648067434862	0.008411111169779259	0.00025164583
chr21_+_45929627_45929630	putative_microexon_001698815	PCBP3	ENSG00000183570	chr21	+	45917630	45929627	45929631	45929919	3	4.604804719994742	7.538220762487686	0.008339080544076217	0.0046854927
chr18_+_13006176_13006197	putative_microexon_001390683	CEP192	ENSG00000101639	chr18	+	13001583	13006176	13006198	13008455	21	12.072039897138337	9.664477879726954	0.023031746158647354	0.05367464
chr2_+_153915152_153915156	putative_microexon_001392822	GALNT13	ENSG00000144278	chr2	+	153901008	153915152	153915157	153944393	4	3.6472805757674287	5.131796103997186	0.022902298938140445	0.00036889457
chr10_-_116973847_116973855	putative_microexon_001393313	SHTN1	ENSG00000187164	chr10	-	116973856	117048444	116968713	116973847	8	4.787197688204402	9.654319519043845	0.022874999955423515	0.0012625747
chr12_+_26187640_26187643	putative_microexon_001336391	SSPN	ENSG00000123096	chr12	+	26122153	26187640	26187644	26224292	3	1.1981838009222214	6.915201667172068	0.026408045876492887	8.162153e-05
chr10_+_122171107_122171111	putative_microexon_001673033	TACC2	ENSG00000138162	chr10	+	122132735	122171107	122171112	122195039	4	2.7229576287551	8.229676984654796	0.009339080532696954	0.00035622835
chr15_+_67156116_67156119	putative_microexon_001675449	SMAD3	ENSG00000166949	chr15	+	67063945	67156116	67156120	67164894	3	4.342683725139358	5.7140609923016825	0.009247126413011474	0.0008266758
chr4_+_153248383_153248388	putative_microexon_001675844	TRIM2	ENSG00000109654	chr4	+	153152613	153248383	153248389	153275892	5	0.08710585279140796	8.8784602172727	0.009229885120528225	0.00020265259
chr3_-_60136098_60136104	putative_microexon_001447647	FHIT	ENSG00000189283	chr3	-	60136105	60536859	60014153	60136098	6	3.7001995302370037	5.948041676387259	0.019770115046579946	0.00025347082
chr7_+_106878818_106878822	putative_microexon_000338167	PIK3CG	ENSG00000105851	chr7	+	106874804	106878818	106878823	106879518	4	5.532490126796704	5.001596132892154	0.20417241408053421	0.002410199
chr14_+_79829831_79829835	putative_microexon_000340131	NRXN3	ENSG00000021645	chr14	+	79805191	79829831	79829836	79861662	4	1.2050401564970812	5.391804517476203	0.2032931031413034	0.0030862247
chrX_+_21462340_21462343	putative_microexon_000340904	CNKSR2	ENSG00000149970	chrX	+	21440782	21462340	21462344	21590571	3	0.13810950988471063	7.115619943911519	0.2029367815060862	0.000717109
chr10_-_114147261_114147264	putative_microexon_000341120	CCDC186	ENSG00000165813	chr10	-	114147265	114151091	114145762	114147261	3	9.295576700101636	8.272031284837428	0.20284482752757105	0.0010161782
chr18_+_34756889_34756906	putative_microexon_000362192	DTNA	ENSG00000134769	chr18	+	34756044	34756889	34756907	34765960	17	0.6118300738529304	7.358283052585934	0.19366486377988917	0.033434305
chr8_-_119816998_119817002	putative_microexon_000863924	TAF2	ENSG00000064313	chr8	-	119817003	119831676	119806402	119816998	4	2.138183987161788	5.411390561438462	0.07302298903767683	0.0073110685
chr5_+_10359321_10359325	putative_microexon_000865041	MARCH6	ENSG00000145495	chr5	+	10353918	10359321	10359326	10390331	4	5.986193272356419	7.3315164220734	0.07286781595214324	0.00059203303
chr21_-_31708598_31708607	putative_microexon_000866466	SCAF4	ENSG00000156304	chr21	-	31708608	31731662	31706358	31708598	9	2.156346564182354	7.982613375026591	0.07266101681845694	0.00036598544
chr10_+_91950494_91950498	putative_microexon_000310092	BTAF1	ENSG00000095564	chr10	+	91942569	91950494	91950499	91951402	4	4.3984644706827805	7.084600614464635	0.2175057468194536	0.0004440302
chr9_-_9069540_9069545	putative_microexon_000310946	PTPRD	ENSG00000153707	chr9	-	9069546	9183303	9018736	9069540	5	2.541498863522705	6.282927964392577	0.21708620673958104	0.0001933903
chr19_-_37758037_37758043	putative_microexon_000311326	ZNF573	ENSG00000189144	chr19	-	37758044	37817060	37740181	37758037	6	5.916349230007749	6.5616244927571055	0.21690229844601674	0.0014386825
chr1_-_68202760_68202766	putative_microexon_000311483	WLS	ENSG00000116729	chr1	-	68202767	68233052	68159248	68202760	6	2.697785216799881	5.693981752736012	0.2168275859821106	0.00044977912
chr9_-_111400766_111400782	putative_microexon_000311870	ECPAS	ENSG00000136813	chr9	-	111400783	111408570	111397154	111400766	16	2.0821853633601353	8.00287353923789	0.21662500021098505	0.019701134
chr4_-_67532855_67532877	putative_microexon_000312583	CENPC	ENSG00000145241	chr4	-	67532878	67539839	67530915	67532855	22	9.665227938637706	7.441521981612196	0.2162736850006408	0.005283258
chr5_+_78467889_78467914	putative_microexon_000313480	SCAMP1	ENSG00000085365	chr5	+	78459363	78467889	78467915	78475503	25	1.0343419564637129	9.801805753586658	0.21582383385598852	0.34623197
chr19_+_19055766_19055790	putative_microexon_000313775	ARMC6	ENSG00000105676	chr19	+	19055397	19055766	19055791	19057415	24	4.027559434078984	6.991226153244384	0.2156718753036936	0.07429762
chr3_-_125470565_125470586	putative_microexon_000920739	SNX4	ENSG00000114520	chr3	-	125470587	125476694	125469520	125470565	21	8.710735610295904	8.4085596643448	0.06535449758031597	0.0017953046
chr3_-_186293983_186293986	putative_microexon_000176918	DGKG	ENSG00000058866	chr3	-	186293987	186297420	186288881	186293983	3	3.326707837820331	6.643135063261862	0.30799425390800567	0.0011445932
chr9_-_41162480_41162490	putative_microexon_000179553	CBWD6	ENSG00000215126	chr9	-	41162491	41166783	41162378	41162480	10	8.44129968873513	6.571366794511985	0.30556741438340396	0.01665811
chr2_-_121480584_121480589	putative_microexon_000816503	CLASP1	ENSG00000074054	chr2	-	121480590	121503166	121469961	121480584	5	0.2831739026967936	6.358028628105002	0.08006321882224246	0.003278681
chr4_+_148055092_148055096	putative_microexon_000818976	ARHGAP10	ENSG00000071205	chr4	+	148047052	148055092	148055097	148064415	4	0.35460243769512934	9.451717120185943	0.0796896552107693	0.00036636702
chr12_+_69786131_69786137	putative_microexon_000201878	RAB3IP	ENSG00000127328	chr12	+	69784816	69786131	69786138	69794436	6	5.258449604963069	9.801805753586658	0.28609195407199	0.061988294
chr16_+_1976314_1976317	putative_microexon_000203984	TBL3	ENSG00000183751	chr16	+	1976258	1976314	1976318	1976813	3	7.398205771115514	5.800298824625148	0.28437356492999577	0.0074626356
chr16_+_57460025_57460050	putative_microexon_000197756	COQ9	ENSG00000088682	chr16	+	57452916	57460025	57460051	57461171	25	4.030689821894354	6.934579156800192	0.28950259169090753	0.0032738505
chr3_+_56605902_56605906	putative_microexon_000198710	CCDC66	ENSG00000180376	chr3	+	56594029	56605902	56605907	56613610	4	7.071662631681618	7.81338547511576	0.2886724138910743	0.0021246711
chr4_-_17866998_17867025	putative_microexon_000198919	LCORL	ENSG00000178177	chr4	-	17867026	17909093	17845902	17866998	27	11.604943871756142	11.078494497844932	0.2884871796507818	0.030480435
chrX_+_30694616_30694619	putative_microexon_000173147	GK	ENSG00000198814	chrX	+	30694538	30694616	30694620	30696041	3	5.154203701317857	7.405638934806397	0.311597702062646	0.008882616
chr7_+_100198361_100198370	putative_microexon_000922449	STAG3	ENSG00000066923	chr7	+	100198167	100198361	100198371	100198474	9	8.087985309809813	5.906017122277897	0.06512994356098253	0.047885865
chr20_+_2567116_2567119	putative_microexon_000924991	TMC2	ENSG00000149488	chr20	+	2562011	2567116	2567120	2572178	3	2.7653005940132647	5.892950859255822	0.06479885105321977	0.0016148831
chr16_-_73743762_73743784	putative_microexon_000925096	ZFHX3	ENSG00000140836	chr16	-	73743785	73891650	73680241	73743762	22	10.756892918685562	11.013448855939625	0.06478421051962006	0.015660886
chr18_+_21792525_21792529	putative_microexon_000925382	MIB1	ENSG00000101752	chr18	+	21791558	21792525	21792530	21798083	4	4.211273607435744	5.38731389259921	0.06474712661376501	0.00021867073
chr21_+_37092100_37092103	putative_microexon_000306363	TTC3	ENSG00000182670	chr21	+	37073365	37092100	37092104	37108391	3	0.10381915570834863	8.772055361498861	0.21934482885521955	0.0026866295
chr7_+_158861285_158861289	putative_microexon_000306650	WDR60	ENSG00000126870	chr7	+	158856751	158861285	158861290	158869854	4	3.490499115445185	6.329499951376355	0.21919540160646042	0.00018737905
chr6_+_149808612_149808615	putative_microexon_000307018	PCMT1	ENSG00000120265	chr6	+	149802370	149808612	149808616	149810615	3	6.72335800134265	8.763777214457557	0.2190229877944629	0.0007578395
chr8_-_30775162_30775167	putative_microexon_000307396	PPP2CB	ENSG00000104695	chr8	-	30775168	30812785	30774931	30775162	5	3.1206188461967783	5.489562243519604	0.21883333318976514	0.0018045566
chr6_-_13794035_13794038	putative_microexon_000307580	MCUR1	ENSG00000050393	chr6	-	13794039	13798832	13793948	13794035	3	7.178524385466818	7.6724360818532436	0.21875287336431143	0.0015279904
chrY_+_5695295_5695301	putative_microexon_000309178	PCDH11Y	ENSG00000099715	chrY	+	5581799	5695295	5695302	5737271	6	1.520250430793501	7.8777564685746295	0.21797126450244036	0.004850282
chr17_-_16035964_16035967	putative_microexon_000309399	NCOR1	ENSG00000141027	chr17	-	16035968	16039432	16034942	16035964	3	1.1731141709350836	10.064665531230562	0.2178620692207371	0.0016748777
chrY_+_5711670_5711676	putative_microexon_000869562	PCDH11Y	ENSG00000099715	chrY	+	5581799	5711670	5711677	5737271	6	4.168554961877817	7.514162952634297	0.07222988516167235	0.0004590759
chr16_-_50340322_50340333	putative_microexon_000870190	BRD7	ENSG00000166164	chr16	-	50340334	50350022	50340087	50340322	11	4.477851018100983	7.636607825831152	0.07214525139984264	0.002288147
chr7_+_90722459_90722482	putative_microexon_000365676	CDK14	ENSG00000058091	chr7	+	90604250	90722459	90722483	90726566	23	1.76173760317643	6.991226153244384	0.19223036597719348	0.0033720469
chr2_-_158329885_158329892	putative_microexon_000365777	CCDC148	ENSG00000153237	chr2	-	158329893	158456414	158313895	158329885	7	2.377803658349345	6.426422759787817	0.19218857094113315	0.0004717593
chrX_-_77709535_77709540	putative_microexon_000367960	ATRX	ENSG00000085224	chrX	-	77709541	77785981	77698630	77709535	5	4.504131282510662	6.282927964392577	0.19129885179552666	0.00050524465
chr10_-_98665311_98665315	putative_microexon_000341775	HPSE2	ENSG00000172987	chr10	-	98665316	98693899	98641941	98665311	4	0.2471544656716739	7.6767893806547	0.20256896655278644	0.0005096559
chr5_-_54243113_54243117	putative_microexon_000342366	ARL15	ENSG00000185305	chr5	-	54243118	54310431	54154640	54243113	4	0.06668455439017645	8.552621205738664	0.20229310248630528	0.00163785
chr17_+_19276538_19276548	putative_microexon_000342646	EPN2	ENSG00000072134	chr17	+	19215810	19276538	19276549	19309884	10	3.7510034585735457	7.8062398626097425	0.20215168568237654	0.00053580763
chr16_+_70177480_70177495	putative_microexon_000343331	CLEC18C	ENSG00000157335	chr16	+	70175039	70177480	70177496	70181849	15	6.022982867857971	10.068355855955076	0.20185245986254327	0.00022109447
chr8_-_67233283_67233286	putative_microexon_000343412	ARFGEF1	ENSG00000066777	chr8	-	67233287	67238342	67232946	67233283	3	0.511562750767948	7.221014175907574	0.20181609305082124	0.00046290003
chr12_+_68637975_68637983	putative_microexon_000343419	RAP1B	ENSG00000127314	chr12	+	68611029	68637975	68637984	68659279	8	0.16738918631849978	9.239162281320693	0.20181250001504933	0.0031061368
chr4_-_139176239_139176243	putative_microexon_000343625	ELF2	ENSG00000109381	chr4	-	139176244	139176966	139139498	139176239	4	0.6393507335071046	7.81338547511576	0.20171264452182677	0.00096390815
chr1_+_244484983_244484986	putative_microexon_000343852	CATSPERE	ENSG00000179397	chr1	+	244479785	244484983	244484987	244552321	3	2.4407202270991606	10.47145373488726	0.20162068945609954	0.04806049
chr10_-_77006572_77006575	putative_microexon_000344695	KCNMA1	ENSG00000156113	chr10	-	77006576	77027822	76970068	77006572	3	7.509395789511111	8.993061385476599	0.20124712570479417	0.0042537428
chrX_-_149537373_149537376	putative_microexon_000345130	AC244197.3	ENSG00000241489	chrX	-	149537377	149538114	149536214	149537373	3	6.825350952744097	7.199632967475576	0.20104597737456018	0.060512934
chr2_-_218668826_218668839	putative_microexon_001448683	RNF25	ENSG00000163481	chr2	-	218668840	218671929	218668680	218668826	13	6.942079993346708	8.921966124868092	0.01971270726641218	0.014679531
chr18_-_55429358_55429362	putative_microexon_001450696	TCF4	ENSG00000196628	chr18	-	55429363	55585279	55279657	55429358	4	2.371857446516758	5.28590243682208	0.01960344842418322	0.00074934
chr12_-_16590000_16590003	putative_microexon_001450699	LMO3	ENSG00000048540	chr12	-	16590004	16600713	16560539	16590000	3	4.804160018569516	6.6182604278355095	0.019603448351256377	0.00035580868
chr2_+_102939543_102939546	putative_microexon_001451809	TMEM182	ENSG00000170417	chr2	+	102764428	102939543	102939547	102965653	3	0.27284189645584145	6.934579156800192	0.019545977143035537	0.00034175153
chr2_+_11519366_11519369	putative_microexon_001338928	GREB1	ENSG00000196208	chr2	+	11482382	11519366	11519370	11562462	3	0.33650590533577057	7.787130031203212	0.02624712649655218	0.00021518113
chr3_+_35696141_35696145	putative_microexon_001340071	ARPP21	ENSG00000172995	chr3	+	35691006	35696141	35696146	35715438	4	3.386260933059323	8.541726142813562	0.026172413744283946	0.00018203254
chr3_+_89437788_89437795	putative_microexon_001340554	EPHA3	ENSG00000044524	chr3	+	89431360	89437788	89437796	89449224	7	6.663576079441378	8.836796253566645	0.0261428573208728	0.024939464
chrX_+_12682012_12682036	putative_microexon_001340675	FRMPD4	ENSG00000169933	chrX	+	12674909	12682012	12682037	12683482	24	10.615429901435284	7.524843712964709	0.02613541685362482	0.0749214
chr5_+_61050636_61050641	putative_microexon_001341523	NDUFAF2	ENSG00000164182	chr5	+	60945383	61050636	61050642	61152703	5	2.5583369776613893	5.727980971819767	0.026080459908946235	0.00019794644
chr3_+_54787865_54787874	putative_microexon_001678663	CACNA2D3	ENSG00000157445	chr3	+	54764352	54787865	54787875	54837158	9	6.148031674828288	9.064092334218765	0.009118644093784193	0.0007842384
chr6_+_72302514_72302535	putative_microexon_001678958	RIMS1	ENSG00000079841	chr6	+	72292047	72302514	72302536	72390597	21	8.586269140212744	6.141689189703025	0.009105820232810128	0.013202733
chr1_+_14949512_14949516	putative_microexon_001679606	KAZN	ENSG00000189337	chr1	+	14599224	14949512	14949517	14960683	4	3.7665164932072	5.397415546429756	0.009080459880936977	0.00014083004
chr14_+_76049766_76049774	putative_microexon_001700097	IFT43	ENSG00000119650	chr14	+	76022395	76049766	76049775	76082294	8	9.381077455301753	10.998354285522845	0.008289772796904965	0.19111483
chr19_-_35899293_35899319	putative_microexon_001700674	NFKBID	ENSG00000167604	chr19	-	35899320	35902192	35898823	35899293	26	0.6596710927857521	5.504811787410002	0.008268041275177612	0.0028817358
chr6_+_25565350_25565357	putative_microexon_001702096	CARMIL1	ENSG00000079691	chr6	+	25556851	25565350	25565358	25580923	7	0.9369021567712335	6.431317036752582	0.00821142862218299	0.0003648566
chr19_+_16515089_16515093	putative_microexon_001702508	C19orf44	ENSG00000105072	chr19	+	16509989	16515089	16515094	16517229	4	3.2515886016876676	6.459369391367089	0.008195402330167634	0.023565443
chr22_-_42800992_42800995	putative_microexon_001393906	ARFGAP3	ENSG00000242247	chr22	-	42800996	42807072	42799161	42800992	3	8.297392618064887	6.639970721325308	0.02283908062796483	0.00077238475
chr9_-_98576829_98576834	putative_microexon_001396892	GABBR2	ENSG00000136928	chr9	-	98576835	98577934	98542044	98576829	5	0.24916099451558688	7.3670998856788374	0.02266091956682075	0.00039264042
chr14_+_67045868_67045873	putative_microexon_001499592	GPHN	ENSG00000171723	chr14	+	67023676	67045868	67045874	67058648	5	2.9526846560419027	7.254883717981968	0.01704597709588064	0.0006193565
chr5_-_22810616_22810640	putative_microexon_001500789	CDH12	ENSG00000154162	chr5	-	22810641	22853057	22505365	22810616	24	3.929849266101957	9.734180696002197	0.016984375037282007	0.0005794521
chr8_-_73955646_73955663	putative_microexon_001556689	ELOC	ENSG00000154582	chr8	-	73955664	73955910	73941606	73955646	17	3.0090987990128673	6.991226153244384	0.014286486528864181	0.00027493708
chr10_+_43077788_43077793	putative_microexon_001557308	RET	ENSG00000165731	chr10	+	43077332	43077788	43077794	43119701	5	6.756854817047219	5.512851316800669	0.014258620750704974	0.0061795576
